Open,High,Low,Close,DayofWeek_1,DayofWeek_2,DayofWeek_3,DayofWeek_4
6.2,6.375,6.1875,6.28,1,0,0,0
6.225,6.4925,6.1375,6.4375,0,1,0,0
6.4,6.5625,6.3125,6.55,0,0,1,0
6.54,6.61,6.5,6.5775,0,0,0,1
6.5775,6.6025,6.3825,6.3825,0,0,0,0
6.385,6.5475,6.3375,6.5025,1,0,0,0
6.525,6.6225,6.375,6.4425,0,1,0,0
6.4375,6.4425,6.2775,6.28,0,0,1,0
6.2625,6.2875,6.1375,6.195,0,0,0,1
6.225,6.24,6.0925,6.1225,0,0,0,0
6.15,6.225,6.0675,6.1025,1,0,0,0
6.125,6.425,6.0875,6.37,0,1,0,0
6.425,6.45,6.05,6.0825,0,0,1,0
6.075,6.2975,6.075,6.25,0,0,0,1
6.2,6.3125,5.945,5.945,0,0,0,0
6.0,6.1125,5.9925,6.0625,1,0,0,0
6.0625,6.1375,5.9025,5.9375,0,1,0,0
5.9375,6.0875,5.93,6.0475,0,0,1,0
6.025,6.1,5.95,5.95,0,0,0,1
5.95,6.085,5.775,6.065,1,0,0,0
6.065,6.0875,5.8775,5.8975,0,1,0,0
5.8975,6.145,5.8975,6.13,0,0,1,0
6.1375,6.1975,5.925,5.955,0,0,0,1
5.925,5.95,5.7925,5.7925,0,0,0,0
5.75,5.8725,5.75,5.8125,1,0,0,0
5.8125,5.8875,5.8,5.845,0,1,0,0
5.8125,5.825,5.675,5.6875,0,0,1,0
5.6875,5.6875,5.5625,5.625,0,0,0,1
5.6875,6.0625,5.625,5.95,0,0,0,0
6.0125,6.05,5.7125,5.7125,1,0,0,0
5.7175,5.8375,5.6675,5.825,0,1,0,0
5.8375,6.0125,5.7625,5.8675,0,0,1,0
5.85,6.0375,5.775,6.035,0,0,0,1
6.0625,6.335,6.0625,6.1325,0,0,0,0
6.1375,6.35,6.05,6.2125,1,0,0,0
6.2075,6.2325,5.975,5.9875,0,1,0,0
6.0,6.2375,5.975,6.0075,0,0,1,0
5.975,6.065,5.95,6.0,0,0,0,1
6.0,6.05,5.5975,5.785,0,0,0,0
5.7875,5.9475,5.7,5.795,1,0,0,0
5.7625,5.775,5.545,5.6925,0,1,0,0
5.75,5.925,5.71,5.7175,0,0,1,0
5.725,5.825,5.6775,5.8,0,0,0,1
5.7875,5.79,5.405,5.45,0,0,0,0
5.5,5.55,5.125,5.2125,1,0,0,0
5.25,5.5275,5.2125,5.4875,0,1,0,0
5.5125,5.5625,5.385,5.45,0,0,0,1
5.45,5.4525,5.325,5.39,0,0,0,0
5.44,5.5375,5.335,5.3375,1,0,0,0
5.3375,5.3625,4.9175,5.005,0,1,0,0
5.005,5.005,4.8275,4.91,0,0,1,0
4.925,5.2625,4.925,5.1925,0,0,0,1
5.2425,5.2975,4.9125,5.0375,0,0,0,0
5.04,5.36,4.9625,5.255,1,0,0,0
5.3,5.4375,5.2875,5.425,0,1,0,0
5.425,5.4575,5.17,5.25,0,0,1,0
5.1875,5.1875,4.9825,5.0625,0,0,0,1
5.0625,5.075,4.8125,4.9475,0,0,0,0
4.895,4.9075,4.6,4.6425,1,0,0,0
4.7375,5.475,4.7375,5.475,0,1,0,0
5.75,6.0175,5.5725,5.8925,0,0,1,0
5.9,6.1,5.7125,5.88,0,0,0,1
5.8925,6.055,5.88,5.975,0,0,0,0
5.9375,6.245,5.785,6.0125,1,0,0,0
6.0025,6.115,5.9375,6.085,0,1,0,0
6.0875,6.22,6.01,6.125,0,0,1,0
6.125,6.145,5.9,5.9925,0,0,0,1
6.0175,6.1,5.75,5.75,0,0,0,0
5.8,6.0325,5.8,6.005,1,0,0,0
6.0075,6.125,5.84,6.1025,0,1,0,0
6.1025,6.37,6.1025,6.2675,0,0,1,0
6.2675,6.4075,6.175,6.3325,0,0,0,1
6.325,6.375,6.2,6.2,0,0,0,0
6.225,6.275,6.1125,6.125,1,0,0,0
6.1375,6.3375,6.0375,6.325,0,1,0,0
6.34,6.375,6.1675,6.2475,0,0,1,0
6.245,6.2925,6.15,6.2625,0,0,0,1
6.2875,6.425,6.155,6.3125,0,0,0,0
6.2875,6.365,6.1875,6.3375,1,0,0,0
6.3375,6.435,6.275,6.365,0,1,0,0
6.365,6.365,6.23,6.32,0,0,1,0
6.32,6.3375,6.2525,6.2775,0,0,0,1
6.2775,6.2775,6.1775,6.2625,0,0,0,0
6.2675,6.275,6.1875,6.215,1,0,0,0
6.21,6.21,6.0875,6.195,0,1,0,0
6.1875,6.2575,6.125,6.235,0,0,1,0
6.21,6.2625,6.1525,6.155,0,0,0,1
6.1375,6.1375,5.9575,5.9825,1,0,0,0
5.975,6.075,5.94,6.075,0,1,0,0
6.0625,6.1,5.9125,6.025,0,0,1,0
6.0375,6.125,6.0375,6.1125,0,0,0,1
6.1075,6.215,6.09,6.2075,0,0,0,0
6.1875,6.275,6.125,6.2,1,0,0,0
6.25,6.275,6.2125,6.225,0,1,0,0
6.225,6.225,6.1475,6.19,0,0,1,0
6.225,6.225,6.135,6.19,0,0,0,1
6.19,6.2,6.17,6.18,0,0,0,0
6.1875,6.2275,6.08,6.0925,1,0,0,0
6.0875,6.1875,5.9825,6.155,0,1,0,0
6.1525,6.1875,6.1375,6.15,0,0,1,0
6.275,6.275,6.175,6.2375,0,0,0,1
6.2375,6.25,6.175,6.205,0,0,0,0
6.2075,6.2125,6.1475,6.1825,1,0,0,0
6.2,6.295,6.2,6.25,0,1,0,0
6.25,6.3125,6.225,6.2975,0,0,1,0
6.2875,6.4375,6.275,6.3025,0,0,0,1
6.2875,6.4075,6.24,6.3975,0,0,0,0
6.375,6.4375,6.3125,6.375,1,0,0,0
6.375,6.43,6.325,6.325,0,1,0,0
6.3125,6.4825,6.3125,6.4,0,0,1,0
6.4,6.4625,6.2925,6.4625,0,0,0,1
6.45,6.5375,6.4125,6.4375,0,0,0,0
6.4625,6.4875,6.37,6.425,1,0,0,0
6.425,6.425,6.235,6.25,0,1,0,0
6.2375,6.245,6.15,6.1875,0,0,1,0
6.225,6.4375,6.185,6.225,0,0,0,1
6.2175,6.3,6.2,6.2375,0,0,0,0
6.2625,6.3275,6.08,6.1725,1,0,0,0
6.125,6.2675,6.0375,6.1925,0,1,0,0
6.255,6.3575,6.15,6.1975,0,0,1,0
6.195,6.205,6.1375,6.1775,0,0,0,1
6.1625,6.175,6.025,6.09,0,0,0,0
6.09,6.1375,5.9525,5.9725,1,0,0,0
5.975,6.35,5.975,6.35,0,1,0,0
6.4,6.5925,6.3775,6.505,0,0,1,0
6.4825,6.6,6.46,6.5125,0,0,0,1
6.55,6.605,6.5,6.525,0,0,0,0
6.5125,6.515,6.425,6.425,1,0,0,0
6.4275,6.4275,6.2875,6.375,0,1,0,0
6.375,6.5,6.375,6.4225,0,0,1,0
6.375,6.495,6.375,6.4125,0,0,0,1
6.4375,6.515,6.4225,6.5025,0,0,0,0
6.4975,6.4975,6.395,6.4875,1,0,0,0
6.4925,6.5125,6.39,6.4875,0,1,0,0
6.475,6.4975,6.41,6.415,0,0,1,0
6.415,6.4625,6.275,6.32,0,0,0,1
6.295,6.345,6.215,6.33,0,0,0,0
6.33,6.4975,6.33,6.41,1,0,0,0
6.4,6.6175,6.4,6.6125,0,1,0,0
6.625,6.725,6.5175,6.635,0,0,1,0
6.635,6.875,6.625,6.8275,0,0,0,1
6.825,6.845,6.7525,6.7675,0,0,0,0
6.7675,6.835,6.7375,6.7625,1,0,0,0
6.775,6.835,6.6775,6.7825,0,1,0,0
6.775,6.8725,6.7075,6.85,0,0,1,0
6.85,6.8575,6.7125,6.8275,0,0,0,1
6.85,6.85,6.6575,6.75,0,0,0,0
6.7375,6.7875,6.6875,6.71,1,0,0,0
6.715,6.75,6.4625,6.59,0,1,0,0
6.5925,6.625,6.5325,6.58,0,0,0,1
6.55,6.575,6.31,6.4,0,0,0,0
6.3625,6.4225,6.35,6.375,1,0,0,0
6.4,6.5,6.385,6.4375,0,1,0,0
6.4425,6.5025,6.3925,6.475,0,0,1,0
6.45,6.5325,6.45,6.5125,0,0,0,1
6.5,6.5525,6.475,6.495,0,0,0,0
6.5,6.53,6.43,6.4525,1,0,0,0
6.455,6.56,6.4525,6.555,0,1,0,0
6.5625,6.5625,6.4625,6.5125,0,0,1,0
6.515,6.58,6.375,6.4125,0,0,0,1
6.4125,6.545,6.375,6.545,0,0,0,0
6.5375,6.5375,6.4375,6.44,1,0,0,0
6.425,6.5,6.3375,6.4825,0,1,0,0
6.4825,6.555,6.4825,6.55,0,0,1,0
6.555,6.555,6.44,6.535,0,0,0,1
6.5375,6.5375,6.45,6.5275,0,0,0,0
6.5375,6.5875,6.4875,6.5625,1,0,0,0
6.55,6.57,6.445,6.515,0,0,1,0
6.515,6.515,6.4725,6.4775,0,0,0,1
6.4875,6.4875,6.2225,6.355,0,0,0,0
6.375,6.4225,6.285,6.3675,1,0,0,0
6.325,6.425,6.275,6.395,0,0,1,0
6.4125,6.475,6.385,6.4,0,0,0,1
6.4625,6.4625,6.325,6.3525,0,0,0,0
6.325,6.36,6.2,6.2975,1,0,0,0
6.2975,6.4475,6.2775,6.3875,0,1,0,0
6.4,6.4425,6.3025,6.3425,0,0,1,0
6.35,6.375,6.3125,6.37,0,0,0,1
6.375,6.41,6.3125,6.3875,0,0,0,0
6.3875,6.3975,6.32,6.39,1,0,0,0
6.3925,6.5,6.38,6.5,0,1,0,0
6.5,6.6175,6.5,6.5025,0,0,1,0
6.4625,6.4875,6.4025,6.425,0,0,0,1
6.45,6.475,6.36,6.39,1,0,0,0
6.3875,6.625,6.3225,6.5525,0,1,0,0
6.5525,6.6525,6.5375,6.5675,0,0,1,0
6.57,6.5775,6.395,6.4175,0,0,0,1
6.4175,6.4175,6.17,6.2275,0,0,0,0
6.225,6.3075,6.175,6.295,1,0,0,0
6.2875,6.3025,6.225,6.2825,0,1,0,0
6.2625,6.2625,6.1025,6.11,0,0,1,0
6.1,6.3875,6.1,6.3775,0,0,0,1
6.4125,6.4225,6.1075,6.1325,0,0,0,0
6.3125,6.545,6.3,6.4825,1,0,0,0
6.5,6.5,6.375,6.3875,0,1,0,0
6.39,6.4625,6.35,6.3725,0,0,1,0
6.405,6.45,6.3775,6.385,0,0,0,1
6.4325,6.4375,6.345,6.3625,0,0,0,0
6.3625,6.4275,6.325,6.4275,1,0,0,0
6.425,6.45,6.325,6.34,0,1,0,0
6.3125,6.315,6.15,6.1925,0,0,1,0
6.1925,6.3125,6.125,6.295,0,0,0,1
6.3125,6.4375,6.3075,6.4375,1,0,0,0
6.4125,6.42,6.2875,6.39,0,1,0,0
6.3875,6.55,6.375,6.465,0,0,1,0
6.45,6.55,6.4125,6.5125,0,0,0,1
6.5125,6.5125,6.3675,6.385,0,0,0,0
6.36,6.5125,6.3275,6.5125,1,0,0,0
6.5125,6.525,6.45,6.525,0,1,0,0
6.55,6.63,6.5275,6.615,0,0,1,0
6.6,6.675,6.5875,6.6525,0,0,0,1
6.665,6.7425,6.625,6.63,0,0,0,0
6.625,6.7,6.625,6.63,1,0,0,0
6.6225,6.6625,6.5925,6.6425,0,1,0,0
6.6675,6.6675,6.5425,6.5425,0,0,1,0
6.4925,6.6275,6.4875,6.6125,0,0,0,1
6.595,6.595,6.48,6.51,0,0,0,0
6.475,6.525,6.4625,6.4775,1,0,0,0
6.44,6.4525,6.3325,6.3725,0,1,0,0
6.3875,6.5575,6.3225,6.535,0,0,1,0
6.5375,6.66,6.4975,6.5475,0,0,0,1
6.525,6.6825,6.515,6.675,0,0,0,0
6.65,6.65,6.52,6.5475,1,0,0,0
6.5475,6.645,6.5,6.6325,0,1,0,0
6.6,6.6725,6.5025,6.6725,0,0,1,0
6.7225,6.875,6.7,6.8725,0,0,0,1
6.85,6.8625,6.6125,6.7125,0,0,0,0
6.725,6.8525,6.7,6.8525,1,0,0,0
6.8375,6.8375,6.725,6.755,0,1,0,0
6.7375,6.7525,6.695,6.7375,0,0,1,0
6.7875,6.8,6.745,6.775,0,0,0,1
6.75,6.91,6.6975,6.85,0,0,0,0
6.85,6.9925,6.85,6.935,1,0,0,0
7.0,7.1375,6.9225,6.97,0,1,0,0
6.9625,6.9875,6.8425,6.905,0,0,1,0
6.925,6.96,6.77,6.805,0,0,0,1
6.8125,6.9625,6.7625,6.775,0,0,0,0
6.775,6.8575,6.755,6.84,1,0,0,0
6.875,6.8975,6.75,6.77,0,1,0,0
6.77,6.855,6.7625,6.8525,0,0,1,0
6.9,6.9175,6.7675,6.83,0,0,0,1
6.85,6.9625,6.85,6.9475,0,0,0,0
6.875,6.95,6.8625,6.95,1,0,0,0
6.9625,6.9625,6.8125,6.8125,0,1,0,0
6.8125,6.8725,6.8125,6.8225,0,0,1,0
6.8125,6.9025,6.8025,6.825,0,0,0,0
6.8125,6.825,6.7375,6.7475,1,0,0,0
6.775,7.25,6.775,7.2125,0,1,0,0
7.2125,7.2325,7.1625,7.2125,0,0,1,0
7.2125,7.2125,7.165,7.185,0,0,0,1
7.1625,7.225,7.1375,7.2075,0,0,0,0
7.1875,7.2175,7.165,7.175,1,0,0,0
7.1875,7.2225,7.1625,7.2175,0,1,0,0
7.2,7.2125,7.095,7.1375,0,0,1,0
7.1375,7.2125,7.13,7.1825,0,0,0,1
7.195,7.22,7.15,7.1925,0,0,0,0
7.195,7.3875,7.195,7.2975,1,0,0,0
7.3,7.4975,7.2975,7.4175,0,1,0,0
7.4175,7.4925,7.35,7.43,0,0,1,0
7.4325,7.4325,7.3625,7.395,0,0,0,1
7.3825,7.645,7.375,7.645,0,0,0,0
7.625,7.665,7.56,7.6075,1,0,0,0
7.6175,7.6175,7.5275,7.6,0,1,0,0
7.6,7.6825,7.565,7.6625,0,0,1,0
7.675,7.6875,7.6425,7.6775,0,0,0,1
7.6625,7.6825,7.585,7.6075,0,0,0,0
7.55,7.5525,7.4875,7.545,1,0,0,0
7.5375,7.64,7.475,7.6375,0,1,0,0
7.6375,7.715,7.6325,7.68,0,0,1,0
7.68,7.68,7.5925,7.595,0,0,0,1
7.5875,7.5875,7.5375,7.5625,1,0,0,0
7.5625,7.5625,7.3,7.31,0,1,0,0
7.325,7.555,7.325,7.465,0,0,1,0
7.5,7.585,7.45,7.58,0,0,0,1
7.6,7.6875,7.51,7.5275,0,0,0,0
7.475,7.6,7.475,7.5025,1,0,0,0
7.535,7.595,7.515,7.55,0,1,0,0
7.5125,7.67,7.45,7.655,0,0,1,0
7.6875,7.75,7.595,7.5975,0,0,0,1
7.59,7.59,7.475,7.48,0,0,0,0
7.505,7.595,7.4925,7.595,1,0,0,0
7.5875,7.7925,7.5875,7.775,0,1,0,0
7.775,7.94,7.7425,7.9325,0,0,1,0
7.9325,7.9625,7.7625,7.815,0,0,0,1
7.84,8.025,7.8125,8.0225,0,0,0,0
8.0225,8.025,7.8775,8.025,1,0,0,0
8.0225,8.1325,8.0075,8.1125,0,1,0,0
8.1125,8.4,8.0725,8.1175,0,0,1,0
8.205,8.2075,7.9,7.9425,0,0,0,1
7.9375,7.9425,7.65,7.7025,0,0,0,0
7.705,7.825,7.665,7.7825,1,0,0,0
7.775,7.8525,7.7125,7.7775,0,1,0,0
7.7875,7.875,7.75,7.8425,0,0,1,0
7.85,8.125,7.85,8.01,0,0,0,1
8.0375,8.0825,7.9275,8.035,0,0,0,0
8.0125,8.0125,7.8475,7.9925,1,0,0,0
7.9875,8.13,7.9625,8.13,0,1,0,0
8.1125,8.125,8.02,8.02,0,0,1,0
8.0225,8.0725,7.995,8.0325,0,0,0,0
8.0575,8.0575,7.96,7.9725,1,0,0,0
7.9725,8.1425,7.9075,8.09,0,1,0,0
8.0775,8.115,7.9775,8.015,0,0,1,0
8.02,8.1225,7.9875,8.1125,0,0,0,1
8.0375,8.1625,8.0375,8.075,0,0,0,0
8.025,8.09,7.9875,8.09,1,0,0,0
8.1125,8.1125,7.935,8.0375,0,1,0,0
8.025,8.035,7.965,7.975,0,0,1,0
7.9625,8.035,7.91,8.035,0,0,0,1
8.0375,8.0375,7.775,7.845,0,0,0,0
7.845,8.0725,7.8375,7.9975,1,0,0,0
8.0,8.0,6.675,6.875,0,1,0,0
6.875,6.9,6.75,6.7925,0,0,1,0
6.8375,6.85,6.77,6.8125,0,0,0,1
6.8,6.8125,6.5725,6.7275,0,0,0,0
6.7125,6.915,6.6875,6.84,1,0,0,0
6.8425,6.94,6.7975,6.9025,0,1,0,0
6.9525,7.215,6.855,7.06,0,0,1,0
7.0125,7.15,6.8,6.84,0,0,0,1
6.7775,6.7875,6.625,6.7475,0,0,0,0
6.7125,6.77,6.6175,6.6175,1,0,0,0
6.5675,6.5725,6.4425,6.54,0,1,0,0
6.565,6.6575,6.5425,6.6275,0,0,1,0
6.6375,6.7625,6.635,6.725,0,0,0,1
6.7125,6.855,6.7125,6.8425,0,0,0,0
6.8425,7.08,6.8425,7.055,1,0,0,0
7.08,7.17,7.0325,7.17,0,1,0,0
7.2125,7.2275,7.0775,7.19,0,0,1,0
7.19,7.255,7.19,7.255,0,0,0,1
7.2625,7.2925,7.2275,7.275,0,0,0,0
7.2825,7.35,7.2525,7.2825,1,0,0,0
7.2325,7.26,7.2125,7.225,0,1,0,0
7.2625,7.28,7.2075,7.2175,0,0,1,0
7.225,7.225,7.0875,7.09,0,0,0,1
7.04,7.175,7.04,7.05,0,0,0,0
7.045,7.0825,6.955,6.9975,1,0,0,0
6.9875,7.005,6.92,6.9575,0,1,0,0
6.95,7.0375,6.9,7.0075,0,0,1,0
7.0075,7.1875,7.0075,7.11,0,0,0,1
7.1125,7.125,7.05,7.1125,1,0,0,0
7.0875,7.175,7.025,7.0275,0,1,0,0
7.025,7.2325,7.025,7.1725,0,0,1,0
7.1375,7.1625,7.1,7.1225,0,0,0,1
7.1225,7.145,7.0775,7.0975,0,0,0,0
7.0975,7.135,7.05,7.1,1,0,0,0
7.0525,7.0825,6.985,6.9975,0,1,0,0
7.005,7.0875,7.0,7.05,0,0,1,0
7.05,7.05,6.925,6.935,0,0,0,1
6.9325,6.96,6.87,6.8825,0,0,0,0
6.8825,6.885,6.7675,6.825,1,0,0,0
6.825,6.9125,6.8,6.8375,0,1,0,0
6.8375,6.9075,6.8375,6.8725,0,0,1,0
6.9125,6.95,6.85,6.85,0,0,0,1
6.85,6.85,6.7475,6.8175,0,0,0,0
6.8175,6.9925,6.8,6.895,1,0,0,0
6.9075,6.9075,6.745,6.7625,0,1,0,0
6.75,6.8125,6.74,6.785,0,0,1,0
6.785,6.785,6.6925,6.7425,0,0,0,1
6.7425,6.82,6.7425,6.785,0,0,0,0
6.775,6.8225,6.6775,6.77,1,0,0,0
6.775,6.95,6.7625,6.9,0,1,0,0
6.9,7.0125,6.875,6.9725,0,0,1,0
7.0225,7.0875,6.9375,6.9575,0,0,0,1
6.995,7.0375,6.955,6.9825,0,0,0,0
6.9825,7.0075,6.865,7.0075,1,0,0,0
7.45,7.475,7.2575,7.36,0,1,0,0
7.385,7.4025,7.3325,7.37,0,0,1,0
7.37,7.4175,7.2875,7.3325,0,0,0,1
7.3475,7.455,7.2375,7.2725,0,0,0,0
7.275,7.32,7.2425,7.25,1,0,0,0
7.2625,7.395,7.2625,7.355,0,1,0,0
7.425,7.4675,7.375,7.4375,0,0,1,0
7.4625,7.4625,7.2925,7.3625,0,0,0,1
7.3625,7.425,7.3,7.305,0,0,0,0
6.75,7.0025,6.725,6.875,1,0,0,0
6.8475,6.925,6.8325,6.905,0,1,0,0
6.905,6.955,6.87,6.935,0,0,1,0
6.925,7.1675,6.9125,7.1475,0,0,0,1
7.15,7.2575,7.15,7.2125,0,0,0,0
7.225,7.3,7.2225,7.245,1,0,0,0
7.25,7.355,7.2125,7.3375,0,1,0,0
7.325,7.35,7.225,7.25,0,0,1,0
7.2525,7.325,7.245,7.25,0,0,0,1
7.2625,7.2775,7.24,7.27,0,0,0,0
7.2625,7.2625,7.1475,7.1575,1,0,0,0
7.175,7.19,7.085,7.185,0,1,0,0
7.2225,7.26,7.125,7.26,0,0,1,0
7.25,7.2525,7.15,7.16,0,0,0,1
7.1625,7.1875,7.0725,7.0875,0,0,0,0
7.0875,7.175,7.0875,7.145,1,0,0,0
7.15,7.2,7.125,7.1725,0,1,0,0
7.175,7.3025,7.16,7.3025,0,0,1,0
7.3,7.3,7.095,7.1175,0,0,0,1
7.12,7.1575,7.0625,7.1375,0,0,0,0
7.3625,7.3725,7.1375,7.25,1,0,0,0
7.2525,7.375,7.2375,7.35,0,1,0,0
7.35,7.495,7.3475,7.4125,0,0,1,0
7.45,7.4675,7.395,7.4275,0,0,0,1
7.4625,7.5375,7.445,7.52,0,0,0,0
7.5125,7.575,7.46,7.47,1,0,0,0
7.5,7.545,7.4225,7.4825,0,1,0,0
7.5,7.5825,7.4775,7.53,0,0,0,1
7.575,7.89,7.575,7.7675,0,0,0,0
7.75,7.75,7.65,7.6725,1,0,0,0
7.6975,7.74,7.6275,7.6525,0,1,0,0
7.6525,7.6725,7.545,7.605,0,0,1,0
7.5725,7.575,7.45,7.46,0,0,0,1
7.475,7.565,7.475,7.4925,0,0,0,0
7.53,7.575,7.3325,7.3425,1,0,0,0
7.2175,7.51,7.175,7.35,0,1,0,0
7.3625,7.56,7.3625,7.5125,0,0,1,0
7.5125,7.5125,7.425,7.4975,0,0,0,1
7.5225,7.5575,7.415,7.4825,0,0,0,0
7.4825,7.4825,7.25,7.3125,1,0,0,0
7.3175,7.385,7.31,7.37,0,1,0,0
7.37,7.48,7.3325,7.455,0,0,1,0
7.455,7.4575,7.41,7.41,0,0,0,1
7.375,7.4125,7.3425,7.355,0,0,0,0
7.355,7.4375,7.35,7.4,1,0,0,0
7.3975,7.47,7.3575,7.42,0,1,0,0
7.45,7.5,7.425,7.4725,0,0,0,1
7.475,7.54,7.4625,7.4975,0,0,0,0
7.5,7.6275,7.455,7.5875,1,0,0,0
7.6,7.6475,7.4875,7.52,0,1,0,0
7.5225,7.5225,7.45,7.485,0,0,0,1
7.51,7.53,7.3875,7.43,0,0,0,0
7.38,7.5425,7.3675,7.4025,1,0,0,0
7.465,7.5175,7.42,7.515,0,1,0,0
7.54,7.5475,7.455,7.53,0,0,1,0
7.5625,7.5625,7.4925,7.52,0,0,0,1
7.5125,7.57,7.49,7.5375,0,0,0,0
7.53,7.5925,7.5,7.5925,1,0,0,0
7.625,7.97,7.61,7.9175,0,1,0,0
7.9925,8.0125,7.8375,7.9475,0,0,1,0
8.0225,8.2825,8.0225,8.2675,0,0,0,1
8.27,8.375,8.2325,8.25,1,0,0,0
8.2625,8.4925,8.2625,8.4925,0,1,0,0
8.5,8.525,8.39,8.4325,0,0,1,0
8.435,8.435,8.305,8.3875,0,0,0,1
8.3875,8.425,8.3025,8.4175,0,0,0,0
8.3875,8.3875,8.225,8.3175,1,0,0,0
8.3675,8.5175,8.3225,8.4275,0,1,0,0
8.4275,8.4525,8.39,8.4375,0,0,1,0
8.4375,8.7075,8.4,8.7075,0,0,0,1
8.7,8.9975,8.6825,8.88,0,0,0,0
8.905,8.905,8.4375,8.4675,1,0,0,0
8.47,8.475,8.3,8.3925,0,1,0,0
8.395,8.4025,8.2125,8.25,0,0,1,0
8.2875,8.3325,8.2275,8.32,0,0,0,1
8.3375,8.5125,8.325,8.5125,0,0,0,0
8.5425,8.5425,8.45,8.5375,1,0,0,0
8.535,8.535,8.2175,8.2375,0,1,0,0
8.275,8.4275,8.195,8.3975,0,0,1,0
8.4375,8.4575,8.3125,8.32,0,0,0,1
8.32,8.32,8.2275,8.3025,1,0,0,0
8.29,8.35,8.22,8.2575,0,1,0,0
8.32,8.3625,8.225,8.2325,0,0,1,0
8.2375,8.2375,8.0575,8.095,0,0,0,1
8.1125,8.125,7.99,7.9975,0,0,0,0
7.9875,7.99,7.885,7.9425,1,0,0,0
7.975,8.0675,7.9075,8.055,0,1,0,0
8.08,8.0925,8.025,8.0925,0,0,1,0
8.0875,8.0875,7.8975,8.05,0,0,0,1
8.05,8.25,8.025,8.2,0,0,0,0
8.2,8.205,8.075,8.2,1,0,0,0
8.225,8.225,8.1375,8.2,0,1,0,0
8.2,8.2125,8.0925,8.1775,0,0,1,0
8.1625,8.1625,8.0625,8.0725,0,0,0,1
8.0725,8.0825,7.97,7.975,0,0,0,0
7.975,7.975,7.785,7.85,1,0,0,0
7.855,7.87,7.775,7.775,0,1,0,0
7.7775,7.7775,7.6,7.6,0,0,1,0
7.6125,7.69,7.595,7.645,0,0,0,1
7.645,7.7275,7.6175,7.675,0,0,0,0
7.6875,7.7425,7.6625,7.7125,1,0,0,0
7.75,7.9925,7.75,7.8825,0,1,0,0
7.925,7.925,7.75,7.79,0,0,1,0
7.7525,7.79,7.6875,7.69,0,0,0,1
7.715,7.715,7.5625,7.59,0,0,0,0
7.6,7.6625,7.56,7.635,1,0,0,0
7.61,7.6125,7.5175,7.5175,0,1,0,0
7.5675,7.605,7.51,7.56,0,0,1,0
7.575,7.77,7.55,7.7125,0,0,0,1
7.7125,7.87,7.7125,7.75,0,0,0,0
7.7475,7.865,7.72,7.8625,1,0,0,0
7.8775,7.995,7.8625,7.9875,0,1,0,0
7.975,8.0,7.9425,7.97,0,0,1,0
8.0,8.1,7.9925,8.0375,0,0,0,1
8.05,8.1525,8.0225,8.1425,0,0,0,0
8.1425,8.28,8.1275,8.2725,1,0,0,0
8.2475,8.3025,8.23,8.25,0,1,0,0
8.255,8.2725,8.065,8.1,0,0,1,0
8.1375,8.32,8.1375,8.305,0,0,0,0
8.3075,8.32,8.1675,8.1725,1,0,0,0
8.15,8.365,8.15,8.355,0,1,0,0
8.35,8.455,8.2875,8.345,0,0,1,0
8.3325,8.45,8.3025,8.4075,0,0,0,1
8.41,8.4125,8.3125,8.36,0,0,0,0
8.38,8.4325,8.2475,8.25,1,0,0,0
8.2625,8.34,8.26,8.2825,0,1,0,0
8.305,8.3275,8.2625,8.3275,0,0,1,0
8.6125,8.8625,8.61,8.7975,0,0,0,1
8.815,8.915,8.6925,8.73,0,0,0,0
8.725,8.775,8.6375,8.6625,1,0,0,0
8.65,8.68,8.4675,8.515,0,1,0,0
8.54,8.78,8.54,8.775,0,0,1,0
8.8075,8.8075,8.6025,8.615,0,0,0,1
8.63,8.69,8.575,8.65,0,0,0,0
8.65,8.74,8.49,8.6625,1,0,0,0
8.65,8.845,8.65,8.7625,0,1,0,0
8.7625,8.8425,8.635,8.81,0,0,1,0
8.8,8.825,8.6725,8.7,0,0,0,1
8.6625,8.6625,8.4375,8.4525,0,0,0,0
8.5075,8.5825,8.47,8.5375,1,0,0,0
8.5,8.62,8.365,8.585,0,1,0,0
8.59,8.75,8.5875,8.7125,0,0,1,0
8.7125,8.8225,8.7,8.755,0,0,0,1
8.745,8.745,8.6525,8.71,0,0,0,0
8.7125,8.73,8.625,8.6725,1,0,0,0
8.7125,8.85,8.7075,8.83,0,1,0,0
8.83,8.945,8.81,8.8425,0,0,1,0
8.8425,8.8975,8.8,8.88,0,0,0,1
8.905,8.9225,8.7925,8.825,0,0,0,0
8.775,8.8325,8.675,8.83,1,0,0,0
8.83,8.9625,8.775,8.9325,0,1,0,0
8.935,9.095,8.93,9.095,0,0,1,0
9.095,9.0975,8.9975,9.0625,0,0,0,1
9.1,9.1775,8.95,9.0825,1,0,0,0
9.12,9.1925,9.065,9.145,0,1,0,0
9.125,9.125,9.0025,9.01,0,0,1,0
9.025,9.0375,8.95,8.9975,0,0,0,1
9.0175,9.06,8.9625,9.03,0,0,0,0
9.03,9.1075,8.91,9.09,1,0,0,0
9.1225,9.1375,8.9625,8.9825,0,1,0,0
9.0,9.05,8.9825,9.0,0,0,1,0
8.975,9.0175,8.9575,8.9675,0,0,0,0
8.9675,9.0975,8.9675,8.9925,1,0,0,0
9.0,9.0425,8.85,8.885,0,1,0,0
